Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT,SE_A01001A_001,SE_A01001A_002,SE_A01001A_003,SE_A01001A_004,SE_A01001A_005,SE_A01001A_006,SE_A01001A_007,SE_A01001A_008,SE_A01001A_009,SE_A01001A_010,SE_A01001A_011,SE_A01001A_012,SE_A10003_001,SE_A14010_001,SE_A13003A_001,SE_A13003A_002,SE_A13003A_003
17031823102,14000US17031823102,"Census Tract 8231.02, Cook County, Illinois","Census Tract 8231.02, Cook County, Illinois",il,140,0,ACSSF,6932,17,31,823102,3577,170,314,515,685,1139,1474,1904,2456,2993,3371,3529,2.84,73906,685,62,623
17031823200,14000US17031823200,"Census Tract 8232, Cook County, Illinois","Census Tract 8232, Cook County, Illinois",il,140,0,ACSSF,6933,17,31,823200,4626,222,478,818,1054,1448,2025,2428,3166,3891,4322,4565,2.68,70393,1054,115,939
17031823302,14000US17031823302,"Census Tract 8233.02, Cook County, Illinois","Census Tract 8233.02, Cook County, Illinois",il,140,0,ACSSF,6934,17,31,823302,6374,496,1071,1328,1493,2146,3225,3958,4493,5497,6048,6303,2.58,55696,1451,52,1399
17031823303,14000US17031823303,"Census Tract 8233.03, Cook County, Illinois","Census Tract 8233.03, Cook County, Illinois",il,140,0,ACSSF,6935,17,31,823303,4380,189,430,691,949,1433,2004,2675,3240,3765,4147,4287,2.71,60577,949,166,783
17031823304,14000US17031823304,"Census Tract 8233.04, Cook County, Illinois","Census Tract 8233.04, Cook County, Illinois",il,140,0,ACSSF,6936,17,31,823304,5887,293,647,1072,1379,1766,2668,3271,4235,4898,5499,5775,2.53,61516,1364,46,1318
17031823400,14000US17031823400,"Census Tract 8234, Cook County, Illinois","Census Tract 8234, Cook County, Illinois",il,140,0,ACSSF,6937,17,31,823400,5029,379,871,1171,1282,1692,2766,3281,3880,4458,4798,4976,2.71,50423,1227,206,1021
17031823500,14000US17031823500,"Census Tract 8235, Cook County, Illinois","Census Tract 8235, Cook County, Illinois",il,140,0,ACSSF,6938,17,31,823500,4866,267,643,1007,1194,1658,2325,2957,3700,4328,4548,4785,2.79,50000,1173,338,835
17031823602,14000US17031823602,"Census Tract 8236.02, Cook County, Illinois","Census Tract 8236.02, Cook County, Illinois",il,140,0,ACSSF,6939,17,31,823602,6418,179,486,639,846,1179,2009,2571,3441,4431,5536,6220,2.12,72133,841,17,824
17031823603,14000US17031823603,"Census Tract 8236.03, Cook County, Illinois","Census Tract 8236.03, Cook County, Illinois",il,140,0,ACSSF,6940,17,31,823603,2307,136,300,527,700,959,1235,1527,1785,2031,2167,2287,3.59,36295,700,439,261
17031823604,14000US17031823604,"Census Tract 8236.04, Cook County, Illinois","Census Tract 8236.04, Cook County, Illinois",il,140,0,ACSSF,6941,17,31,823604,3673,170,297,530,679,929,1348,1642,2210,2828,3271,3558,2.64,97425,679,0,679
17031823605,14000US17031823605,"Census Tract 8236.05, Cook County, Illinois","Census Tract 8236.05, Cook County, Illinois",il,140,0,ACSSF,6942,17,31,823605,4085,124,250,546,645,1111,1453,1886,2370,3051,3568,3960,2.4,90909,645,185,460
17031823702,14000US17031823702,"Census Tract 8237.02, Cook County, Illinois","Census Tract 8237.02, Cook County, Illinois",il,140,0,ACSSF,6943,17,31,823702,6361,530,744,1216,1379,2053,2818,3494,4630,5410,5947,6277,2.49,60258,1379,399,980
17031823703,14000US17031823703,"Census Tract 8237.03, Cook County, Illinois","Census Tract 8237.03, Cook County, Illinois",il,140,0,ACSSF,6944,17,31,823703,7657,812,1193,1652,2009,2616,3984,4877,5936,6939,7312,7489,2.73,53667,1980,764,1216
17031823704,14000US17031823704,"Census Tract 8237.04, Cook County, Illinois","Census Tract 8237.04, Cook County, Illinois",il,140,0,ACSSF,6945,17,31,823704,4306,241,502,808,959,1371,1892,2347,3076,3713,4091,4258,3.19,95774,959,58,901
17031823705,14000US17031823705,"Census Tract 8237.05, Cook County, Illinois","Census Tract 8237.05, Cook County, Illinois",il,140,0,ACSSF,6946,17,31,823705,4962,330,624,1010,1213,1545,2349,2997,3581,4058,4650,4894,2.81,59531,1198,198,1000
17031823801,14000US17031823801,"Census Tract 8238.01, Cook County, Illinois","Census Tract 8238.01, Cook County, Illinois",il,140,0,ACSSF,6947,17,31,823801,5439,226,552,760,978,1322,1655,2222,2861,3910,4677,5073,2.34,113889,978,0,978
17031823803,14000US17031823803,"Census Tract 8238.03, Cook County, Illinois","Census Tract 8238.03, Cook County, Illinois",il,140,0,ACSSF,6948,17,31,823803,6943,383,812,1104,1439,2054,2919,3692,4502,5430,6389,6776,2.84,81412,1439,351,1088
17031823805,14000US17031823805,"Census Tract 8238.05, Cook County, Illinois","Census Tract 8238.05, Cook County, Illinois",il,140,0,ACSSF,6949,17,31,823805,2823,104,224,365,406,604,928,1388,1798,2200,2541,2735,1.96,74907,406,117,289
17031823806,14000US17031823806,"Census Tract 8238.06, Cook County, Illinois","Census Tract 8238.06, Cook County, Illinois",il,140,0,ACSSF,6950,17,31,823806,3777,145,307,503,670,893,1426,1918,2710,3118,3456,3712,2.36,63429,641,89,552
17031823901,14000US17031823901,"Census Tract 8239.01, Cook County, Illinois","Census Tract 8239.01, Cook County, Illinois",il,140,0,ACSSF,6951,17,31,823901,3735,134,334,560,637,828,1059,1386,1850,2556,3118,3560,2.43,89924,637,0,637
17031823903,14000US17031823903,"Census Tract 8239.03, Cook County, Illinois","Census Tract 8239.03, Cook County, Illinois",il,140,0,ACSSF,6952,17,31,823903,4731,286,456,788,958,1238,1635,2060,2703,3544,4033,4450,2.78,125769,958,106,852
17031823904,14000US17031823904,"Census Tract 8239.04, Cook County, Illinois","Census Tract 8239.04, Cook County, Illinois",il,140,0,ACSSF,6953,17,31,823904,4153,111,361,677,798,992,1292,1736,2282,2864,3407,4019,2.54,95875,798,34,764
17031824003,14000US17031824003,"Census Tract 8240.03, Cook County, Illinois","Census Tract 8240.03, Cook County, Illinois",il,140,0,ACSSF,6954,17,31,824003,6383,184,503,1034,1418,2043,2716,3269,4580,5402,5906,6224,2.92,102222,1392,80,1312
17031824004,14000US17031824004,"Census Tract 8240.04, Cook County, Illinois","Census Tract 8240.04, Cook County, Illinois",il,140,0,ACSSF,6955,17,31,824004,5657,107,530,808,1031,1557,1805,2414,3336,4073,4793,5266,2.62,114609,960,59,901
17031824005,14000US17031824005,"Census Tract 8240.05, Cook County, Illinois","Census Tract 8240.05, Cook County, Illinois",il,140,0,ACSSF,6956,17,31,824005,5578,349,614,1047,1324,1801,2284,2968,3930,4775,5267,5485,2.81,130800,1324,133,1191
17031824006,14000US17031824006,"Census Tract 8240.06, Cook County, Illinois","Census Tract 8240.06, Cook County, Illinois",il,140,0,ACSSF,6957,17,31,824006,4254,190,493,827,1019,1308,1639,2049,2727,3493,4054,4197,2.92,115972,1019,175,844
17031824105,14000US17031824105,"Census Tract 8241.05, Cook County, Illinois","Census Tract 8241.05, Cook County, Illinois",il,140,0,ACSSF,6958,17,31,824105,6436,344,762,1114,1357,1758,2408,3109,3859,5114,5944,6325,2.63,112837,1357,77,1280
17031824106,14000US17031824106,"Census Tract 8241.06, Cook County, Illinois","Census Tract 8241.06, Cook County, Illinois",il,140,0,ACSSF,6959,17,31,824106,6775,343,748,1108,1347,1833,2623,3475,4161,5568,6283,6553,2.57,106033,1347,54,1293
17031824107,14000US17031824107,"Census Tract 8241.07, Cook County, Illinois","Census Tract 8241.07, Cook County, Illinois",il,140,0,ACSSF,6960,17,31,824107,6957,223,493,803,1143,1744,2444,3180,4176,5259,6036,6763,2.7,105000,1090,34,1056
17031824108,14000US17031824108,"Census Tract 8241.08, Cook County, Illinois","Census Tract 8241.08, Cook County, Illinois",il,140,0,ACSSF,6961,17,31,824108,8129,505,1006,1635,1975,2827,3842,4885,6272,7246,7837,7975,3.09,91792,1956,487,1469
17031824113,14000US17031824113,"Census Tract 8241.13, Cook County, Illinois","Census Tract 8241.13, Cook County, Illinois",il,140,0,ACSSF,6962,17,31,824113,7237,319,697,1359,1772,2325,2717,3668,4793,6029,6733,7170,3.08,103857,1772,54,1718
17031824114,14000US17031824114,"Census Tract 8241.14, Cook County, Illinois","Census Tract 8241.14, Cook County, Illinois",il,140,0,ACSSF,6963,17,31,824114,5173,271,542,938,1153,1487,2016,2588,3214,4217,4826,5099,2.78,109783,1153,25,1128
17031824115,14000US17031824115,"Census Tract 8241.15, Cook County, Illinois","Census Tract 8241.15, Cook County, Illinois",il,140,0,ACSSF,6964,17,31,824115,3743,221,425,650,739,945,1410,1798,2377,2876,3214,3549,2.45,81287,739,160,579
17031824116,14000US17031824116,"Census Tract 8241.16, Cook County, Illinois","Census Tract 8241.16, Cook County, Illinois",il,140,0,ACSSF,6965,17,31,824116,5299,296,569,964,1209,1611,2300,3226,4035,4511,4914,5199,2.51,74681,1209,96,1113
17031824117,14000US17031824117,"Census Tract 8241.17, Cook County, Illinois","Census Tract 8241.17, Cook County, Illinois",il,140,0,ACSSF,6966,17,31,824117,9699,441,1144,1640,2096,3017,3884,5141,6482,8245,9249,9552,2.93,119688,2096,28,2068
17031824119,14000US17031824119,"Census Tract 8241.19, Cook County, Illinois","Census Tract 8241.19, Cook County, Illinois",il,140,0,ACSSF,6967,17,31,824119,5697,205,395,886,1114,1441,2101,2492,3492,4576,5240,5520,2.75,100556,1114,46,1068
17031824120,14000US17031824120,"Census Tract 8241.20, Cook County, Illinois","Census Tract 8241.20, Cook County, Illinois",il,140,0,ACSSF,6968,17,31,824120,9029,284,846,1473,1769,2253,2944,3955,5352,6776,7716,8767,2.61,122966,1750,28,1722
17031824121,14000US17031824121,"Census Tract 8241.21, Cook County, Illinois","Census Tract 8241.21, Cook County, Illinois",il,140,0,ACSSF,6969,17,31,824121,3197,272,388,506,598,823,1406,1756,2135,2736,3058,3140,2.64,90104,573,81,492
17031824122,14000US17031824122,"Census Tract 8241.22, Cook County, Illinois","Census Tract 8241.22, Cook County, Illinois",il,140,0,ACSSF,6970,17,31,824122,6374,261,572,850,1138,1784,2635,3201,3930,5372,6044,6274,2.78,106228,1138,149,989
17031824123,14000US17031824123,"Census Tract 8241.23, Cook County, Illinois","Census Tract 8241.23, Cook County, Illinois",il,140,0,ACSSF,6971,17,31,824123,7929,407,917,1474,1743,2502,3590,4652,5904,7036,7477,7821,2.87,85232,1743,336,1407
17031824300,14000US17031824300,"Census Tract 8243, Cook County, Illinois","Census Tract 8243, Cook County, Illinois",il,140,0,ACSSF,6972,17,31,824300,4410,218,411,659,752,1134,1877,2266,2833,3598,4035,4293,2.37,55625,752,372,380
17031824400,14000US17031824400,"Census Tract 8244, Cook County, Illinois","Census Tract 8244, Cook County, Illinois",il,140,0,ACSSF,6973,17,31,824400,2197,43,120,243,354,486,767,1008,1336,1711,1877,2040,2.18,52750,350,28,322
17031824503,14000US17031824503,"Census Tract 8245.03, Cook County, Illinois","Census Tract 8245.03, Cook County, Illinois",il,140,0,ACSSF,6974,17,31,824503,7133,544,909,1242,1392,1987,3234,3827,4798,5810,6773,6982,2.31,93093,1392,97,1295
17031824505,14000US17031824505,"Census Tract 8245.05, Cook County, Illinois","Census Tract 8245.05, Cook County, Illinois",il,140,0,ACSSF,6975,17,31,824505,6647,251,531,826,1099,1611,2675,3704,4731,5879,6433,6643,2.59,91759,1099,80,1019
17031824506,14000US17031824506,"Census Tract 8245.06, Cook County, Illinois","Census Tract 8245.06, Cook County, Illinois",il,140,0,ACSSF,6976,17,31,824506,7547,350,818,1199,1405,2173,3048,3774,4602,5784,6574,7201,2.33,85573,1405,92,1313
17031824507,14000US17031824507,"Census Tract 8245.07, Cook County, Illinois","Census Tract 8245.07, Cook County, Illinois",il,140,0,ACSSF,6977,17,31,824507,4384,284,438,865,1007,1346,1955,2414,2994,3507,3954,4227,2.55,82623,983,248,735
17031824601,14000US17031824601,"Census Tract 8246.01, Cook County, Illinois","Census Tract 8246.01, Cook County, Illinois",il,140,0,ACSSF,6978,17,31,824601,4820,278,363,737,989,1443,2060,2734,3328,4125,4407,4653,2.68,82610,989,105,884
17031824602,14000US17031824602,"Census Tract 8246.02, Cook County, Illinois","Census Tract 8246.02, Cook County, Illinois",il,140,0,ACSSF,6979,17,31,824602,6346,263,708,1156,1465,2058,2693,3364,4331,5494,6026,6285,2.53,66736,1465,311,1154
17031824701,14000US17031824701,"Census Tract 8247.01, Cook County, Illinois","Census Tract 8247.01, Cook County, Illinois",il,140,0,ACSSF,6980,17,31,824701,4359,246,575,671,1018,1457,2120,2781,3359,3896,4150,4298,3.04,76518,1018,43,975
17031824702,14000US17031824702,"Census Tract 8247.02, Cook County, Illinois","Census Tract 8247.02, Cook County, Illinois",il,140,0,ACSSF,6981,17,31,824702,5700,260,615,939,1260,1686,2471,3318,4151,4947,5403,5653,2.77,73349,1157,56,1101
17031824800,14000US17031824800,"Census Tract 8248, Cook County, Illinois","Census Tract 8248, Cook County, Illinois",il,140,0,ACSSF,6982,17,31,824800,8094,646,1546,2556,3180,3905,4734,5730,6699,7523,7891,8061,3.41,47121,3158,1115,2043
17031824900,14000US17031824900,"Census Tract 8249, Cook County, Illinois","Census Tract 8249, Cook County, Illinois",il,140,0,ACSSF,6983,17,31,824900,3146,187,473,763,873,1181,1608,1879,2310,2838,2967,3082,2.75,40795,873,459,414
17031825000,14000US17031825000,"Census Tract 8250, Cook County, Illinois","Census Tract 8250, Cook County, Illinois",il,140,0,ACSSF,6984,17,31,825000,5015,208,452,812,894,1423,1986,2517,3554,4450,4815,4925,2.49,78000,885,164,721
17031825200,14000US17031825200,"Census Tract 8252, Cook County, Illinois","Census Tract 8252, Cook County, Illinois",il,140,0,ACSSF,6985,17,31,825200,2163,124,368,477,579,763,1054,1457,1696,1914,2104,2163,3.13,84583,579,26,553
17031825302,14000US17031825302,"Census Tract 8253.02, Cook County, Illinois","Census Tract 8253.02, Cook County, Illinois",il,140,0,ACSSF,6986,17,31,825302,6230,362,591,1087,1347,2043,2829,3414,4675,5459,6016,6188,2.72,73089,1347,159,1188
17031825303,14000US17031825303,"Census Tract 8253.03, Cook County, Illinois","Census Tract 8253.03, Cook County, Illinois",il,140,0,ACSSF,6987,17,31,825303,3976,376,713,936,1072,1292,2016,2452,2933,3450,3696,3869,2.59,73684,1072,279,793
17031825304,14000US17031825304,"Census Tract 8253.04, Cook County, Illinois","Census Tract 8253.04, Cook County, Illinois",il,140,0,ACSSF,6988,17,31,825304,4157,223,419,731,912,1186,1976,2320,2875,3423,3855,4035,2.58,79174,884,108,776
17031825400,14000US17031825400,"Census Tract 8254, Cook County, Illinois","Census Tract 8254, Cook County, Illinois",il,140,0,ACSSF,6989,17,31,825400,5098,318,760,1009,1108,1418,2317,2916,3656,4258,4768,4900,2.33,88750,1108,164,944
17031825501,14000US17031825501,"Census Tract 8255.01, Cook County, Illinois","Census Tract 8255.01, Cook County, Illinois",il,140,0,ACSSF,6990,17,31,825501,5173,328,718,1043,1275,1680,2430,2849,3409,4088,4656,4925,2.7,63654,1265,502,763
17031825503,14000US17031825503,"Census Tract 8255.03, Cook County, Illinois","Census Tract 8255.03, Cook County, Illinois",il,140,0,ACSSF,6991,17,31,825503,7039,289,794,1421,1720,2151,3080,3986,4917,5790,6553,6934,2.72,71493,1717,271,1446
17031825504,14000US17031825504,"Census Tract 8255.04, Cook County, Illinois","Census Tract 8255.04, Cook County, Illinois",il,140,0,ACSSF,6992,17,31,825504,3915,422,558,761,960,1253,1884,2421,2934,3464,3731,3836,2.99,49776,960,24,936
17031825505,14000US17031825505,"Census Tract 8255.05, Cook County, Illinois","Census Tract 8255.05, Cook County, Illinois",il,140,0,ACSSF,6993,17,31,825505,5540,264,540,1082,1338,1990,2506,3159,4077,4744,5225,5370,2.99,60833,1338,289,1049
17031825600,14000US17031825600,"Census Tract 8256, Cook County, Illinois","Census Tract 8256, Cook County, Illinois",il,140,0,ACSSF,6994,17,31,825600,5589,411,890,1388,1676,2261,2797,3534,4181,4833,5259,5541,3.17,47222,1660,646,1014
17031825700,14000US17031825700,"Census Tract 8257, Cook County, Illinois","Census Tract 8257, Cook County, Illinois",il,140,0,ACSSF,6995,17,31,825700,4214,315,563,816,1005,1510,2288,2704,3240,3707,3967,4118,2.84,47692,1000,370,630
17031825801,14000US17031825801,"Census Tract 8258.01, Cook County, Illinois","Census Tract 8258.01, Cook County, Illinois",il,140,0,ACSSF,6996,17,31,825801,3559,264,475,681,914,1478,1977,2372,2832,3272,3456,3526,2.61,49210,914,395,519
17031825802,14000US17031825802,"Census Tract 8258.02, Cook County, Illinois","Census Tract 8258.02, Cook County, Illinois",il,140,0,ACSSF,6997,17,31,825802,6456,358,670,1270,1561,2359,3196,4015,4904,5780,6110,6421,2.97,48854,1561,399,1162
17031825803,14000US17031825803,"Census Tract 8258.03, Cook County, Illinois","Census Tract 8258.03, Cook County, Illinois",il,140,0,ACSSF,6998,17,31,825803,5508,294,570,890,1131,1607,2430,2920,3766,4679,4963,5376,2.35,54375,1030,303,727
17031825900,14000US17031825900,"Census Tract 8259, Cook County, Illinois","Census Tract 8259, Cook County, Illinois",il,140,0,ACSSF,6999,17,31,825900,3800,288,529,881,1108,1485,2082,2663,3117,3503,3659,3766,3.32,43000,1088,493,595
17031826000,14000US17031826000,"Census Tract 8260, Cook County, Illinois","Census Tract 8260, Cook County, Illinois",il,140,0,ACSSF,7000,17,31,826000,2978,306,688,925,1070,1402,1733,2167,2420,2716,2883,2943,3.43,44900,1070,320,750
17031826100,14000US17031826100,"Census Tract 8261, Cook County, Illinois","Census Tract 8261, Cook County, Illinois",il,140,0,ACSSF,7001,17,31,826100,6856,500,1010,1647,2028,2810,3591,4704,5559,6193,6523,6819,3.29,52168,1979,690,1289
17031826201,14000US17031826201,"Census Tract 8262.01, Cook County, Illinois","Census Tract 8262.01, Cook County, Illinois",il,140,0,ACSSF,7002,17,31,826201,3505,45,92,154,228,488,747,1116,1596,2153,2884,3233,1.76,79688,228,28,200
17031826202,14000US17031826202,"Census Tract 8262.02, Cook County, Illinois","Census Tract 8262.02, Cook County, Illinois",il,140,0,ACSSF,7003,17,31,826202,5361,398,819,1301,1399,2049,2640,3584,4209,4843,5118,5288,2.81,44438,1399,466,933
17031826301,14000US17031826301,"Census Tract 8263.01, Cook County, Illinois","Census Tract 8263.01, Cook County, Illinois",il,140,0,ACSSF,7004,17,31,826301,4092,256,642,917,1131,1626,2028,2584,3273,3752,4018,4074,2.93,51984,1118,161,957
17031826303,14000US17031826303,"Census Tract 8263.03, Cook County, Illinois","Census Tract 8263.03, Cook County, Illinois",il,140,0,ACSSF,7005,17,31,826303,4631,233,539,895,1222,1711,2225,2788,3449,4054,4423,4613,3.4,46295,1222,438,784
17031826304,14000US17031826304,"Census Tract 8263.04, Cook County, Illinois","Census Tract 8263.04, Cook County, Illinois",il,140,0,ACSSF,7006,17,31,826304,2577,132,263,463,559,849,1134,1478,1753,2187,2488,2562,2.23,35070,559,381,178
17031826401,14000US17031826401,"Census Tract 8264.01, Cook County, Illinois","Census Tract 8264.01, Cook County, Illinois",il,140,0,ACSSF,7007,17,31,826401,3927,240,497,748,912,1556,1974,2530,3219,3535,3779,3891,2.92,66875,897,124,773
17031826402,14000US17031826402,"Census Tract 8264.02, Cook County, Illinois","Census Tract 8264.02, Cook County, Illinois",il,140,0,ACSSF,7008,17,31,826402,5084,334,648,1099,1312,1757,2396,3003,3690,4455,4804,5076,3.09,53088,1312,432,880
17031826500,14000US17031826500,"Census Tract 8265, Cook County, Illinois","Census Tract 8265, Cook County, Illinois",il,140,0,ACSSF,7009,17,31,826500,6508,500,1036,1571,1846,2661,3333,3982,4489,5712,6177,6448,3.31,42484,1826,1131,695
17031826600,14000US17031826600,"Census Tract 8266, Cook County, Illinois","Census Tract 8266, Cook County, Illinois",il,140,0,ACSSF,7010,17,31,826600,5965,824,1123,1576,1748,2245,2912,3827,4717,5482,5796,5890,2.67,55147,1748,577,1171
17031826700,14000US17031826700,"Census Tract 8267, Cook County, Illinois","Census Tract 8267, Cook County, Illinois",il,140,0,ACSSF,7011,17,31,826700,5227,422,752,1134,1372,1943,2496,3242,4069,4783,5110,5217,2.36,34583,1369,484,885
17031826800,14000US17031826800,"Census Tract 8268, Cook County, Illinois","Census Tract 8268, Cook County, Illinois",il,140,0,ACSSF,7012,17,31,826800,5239,460,891,1348,1639,2174,2849,3570,4211,4759,4971,5188,3.38,35658,1632,781,851
17031826901,14000US17031826901,"Census Tract 8269.01, Cook County, Illinois","Census Tract 8269.01, Cook County, Illinois",il,140,0,ACSSF,7013,17,31,826901,1767,159,241,381,504,705,847,1010,1298,1480,1647,1716,2.38,21225,504,375,129
17031826902,14000US17031826902,"Census Tract 8269.02, Cook County, Illinois","Census Tract 8269.02, Cook County, Illinois",il,140,0,ACSSF,7014,17,31,826902,1290,17,44,103,158,285,450,625,792,1023,1171,1257,2.25,32024,158,123,35
17031827000,14000US17031827000,"Census Tract 8270, Cook County, Illinois","Census Tract 8270, Cook County, Illinois",il,140,0,ACSSF,7015,17,31,827000,3641,138,421,767,1015,1350,1695,2238,2753,3234,3420,3575,2.75,40223,969,410,559
17031827100,14000US17031827100,"Census Tract 8271, Cook County, Illinois","Census Tract 8271, Cook County, Illinois",il,140,0,ACSSF,7016,17,31,827100,2476,176,359,547,644,854,1221,1514,1853,2088,2319,2463,2.25,42115,625,287,338
17031827200,14000US17031827200,"Census Tract 8272, Cook County, Illinois","Census Tract 8272, Cook County, Illinois",il,140,0,ACSSF,7017,17,31,827200,4233,137,437,858,1024,1383,2006,2438,3184,3633,3948,4162,2.93,51703,1013,363,650
17031827300,14000US17031827300,"Census Tract 8273, Cook County, Illinois","Census Tract 8273, Cook County, Illinois",il,140,0,ACSSF,7018,17,31,827300,2898,177,398,687,774,1044,1594,1911,2229,2457,2782,2877,2.75,24740,774,532,242
17031827400,14000US17031827400,"Census Tract 8274, Cook County, Illinois","Census Tract 8274, Cook County, Illinois",il,140,0,ACSSF,7019,17,31,827400,4235,183,417,642,755,1348,1672,2450,2858,3348,3784,4146,2.34,47936,755,482,273
17031827500,14000US17031827500,"Census Tract 8275, Cook County, Illinois","Census Tract 8275, Cook County, Illinois",il,140,0,ACSSF,7020,17,31,827500,6036,343,814,1424,1982,2532,3055,4249,4916,5403,5825,5970,3.19,34022,1982,710,1272
17031827600,14000US17031827600,"Census Tract 8276, Cook County, Illinois","Census Tract 8276, Cook County, Illinois",il,140,0,ACSSF,7021,17,31,827600,3340,235,367,587,749,1057,1358,1718,2103,2686,3023,3181,2.69,51000,723,276,447
17031827700,14000US17031827700,"Census Tract 8277, Cook County, Illinois","Census Tract 8277, Cook County, Illinois",il,140,0,ACSSF,7022,17,31,827700,2896,140,409,666,871,1211,1486,1812,2229,2601,2802,2861,3.08,53352,870,280,590
17031827801,14000US17031827801,"Census Tract 8278.01, Cook County, Illinois","Census Tract 8278.01, Cook County, Illinois",il,140,0,ACSSF,7023,17,31,827801,5243,281,802,1151,1427,1902,2597,3212,3822,4493,4748,5047,3.21,62226,1343,294,1049
17031827802,14000US17031827802,"Census Tract 8278.02, Cook County, Illinois","Census Tract 8278.02, Cook County, Illinois",il,140,0,ACSSF,7024,17,31,827802,3372,70,223,658,833,1142,1529,2003,2394,2929,3176,3289,3.27,63636,819,111,708
17031827804,14000US17031827804,"Census Tract 8278.04, Cook County, Illinois","Census Tract 8278.04, Cook County, Illinois",il,140,0,ACSSF,7025,17,31,827804,3025,59,250,428,652,956,1057,1514,2009,2460,2768,2950,2.67,89028,640,84,556
17031827805,14000US17031827805,"Census Tract 8278.05, Cook County, Illinois","Census Tract 8278.05, Cook County, Illinois",il,140,0,ACSSF,7026,17,31,827805,2810,85,159,379,554,856,1030,1302,1873,2280,2601,2725,2.69,96912,540,39,501
17031827901,14000US17031827901,"Census Tract 8279.01, Cook County, Illinois","Census Tract 8279.01, Cook County, Illinois",il,140,0,ACSSF,7027,17,31,827901,2435,63,197,310,378,557,848,999,1365,1781,2175,2337,2.64,84286,344,52,292
17031827902,14000US17031827902,"Census Tract 8279.02, Cook County, Illinois","Census Tract 8279.02, Cook County, Illinois",il,140,0,ACSSF,7028,17,31,827902,4718,151,504,866,1237,1676,2269,3036,3721,4167,4508,4638,2.59,63028,1197,372,825
17031828000,14000US17031828000,"Census Tract 8280, Cook County, Illinois","Census Tract 8280, Cook County, Illinois",il,140,0,ACSSF,7029,17,31,828000,4972,137,352,670,952,1608,1901,2677,3486,4193,4562,4785,2.55,50469,925,246,679
17031828100,14000US17031828100,"Census Tract 8281, Cook County, Illinois","Census Tract 8281, Cook County, Illinois",il,140,0,ACSSF,7030,17,31,828100,4976,259,631,1036,1117,1667,2101,2732,3473,4086,4534,4891,2.58,55238,1041,187,854
17031828201,14000US17031828201,"Census Tract 8282.01, Cook County, Illinois","Census Tract 8282.01, Cook County, Illinois",il,140,0,ACSSF,7031,17,31,828201,4271,325,599,877,1050,1354,1978,2435,3106,3798,4116,4228,2.45,63542,1050,163,887
17031828202,14000US17031828202,"Census Tract 8282.02, Cook County, Illinois","Census Tract 8282.02, Cook County, Illinois",il,140,0,ACSSF,7032,17,31,828202,4425,311,421,597,807,1063,1587,2260,2728,3697,4157,4372,2.33,86290,771,40,731
17031828300,14000US17031828300,"Census Tract 8283, Cook County, Illinois","Census Tract 8283, Cook County, Illinois",il,140,0,ACSSF,7033,17,31,828300,3268,100,251,396,528,785,1278,1559,2035,2646,2981,3197,2.31,76181,528,50,478
17031828401,14000US17031828401,"Census Tract 8284.01, Cook County, Illinois","Census Tract 8284.01, Cook County, Illinois",il,140,0,ACSSF,7034,17,31,828401,3721,180,462,751,899,1130,1670,2133,2784,3310,3606,3678,2.54,80795,899,20,879
17031828402,14000US17031828402,"Census Tract 8284.02, Cook County, Illinois","Census Tract 8284.02, Cook County, Illinois",il,140,0,ACSSF,7035,17,31,828402,3849,107,324,451,689,1017,1448,1827,2310,3035,3429,3729,2.09,63189,689,0,689
17031828503,14000US17031828503,"Census Tract 8285.03, Cook County, Illinois","Census Tract 8285.03, Cook County, Illinois",il,140,0,ACSSF,7036,17,31,828503,4877,349,835,1434,1562,2131,2742,3323,3767,4377,4694,4839,3.03,43555,1505,271,1234
17031828504,14000US17031828504,"Census Tract 8285.04, Cook County, Illinois","Census Tract 8285.04, Cook County, Illinois",il,140,0,ACSSF,7037,17,31,828504,6000,490,864,1152,1637,2502,3212,3999,4853,5465,5842,5985,3,49483,1637,796,841
17031828505,14000US17031828505,"Census Tract 8285.05, Cook County, Illinois","Census Tract 8285.05, Cook County, Illinois",il,140,0,ACSSF,7038,17,31,828505,6458,225,610,941,1587,1945,2343,3114,4082,5089,6069,6235,2.56,52238,1550,538,1012
17031828506,14000US17031828506,"Census Tract 8285.06, Cook County, Illinois","Census Tract 8285.06, Cook County, Illinois",il,140,0,ACSSF,7039,17,31,828506,8893,676,1033,1570,1957,2956,4222,5205,6456,7641,8613,8847,2.85,57103,1927,194,1733
17031828601,14000US17031828601,"Census Tract 8286.01, Cook County, Illinois","Census Tract 8286.01, Cook County, Illinois",il,140,0,ACSSF,7040,17,31,828601,4009,230,358,753,873,1180,1688,2091,2804,3376,3745,3911,2.5,93051,866,85,781
17031828602,14000US17031828602,"Census Tract 8286.02, Cook County, Illinois","Census Tract 8286.02, Cook County, Illinois",il,140,0,ACSSF,7041,17,31,828602,4693,222,483,970,1215,1515,1869,2449,3108,3899,4229,4478,2.96,102500,1172,72,1100
